NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,LIST_PRICE,Predicted_Rent,structural_issues,financing_limitations,property_condition,legal_or_disclosure_gaps,environmental,Disclosure,disclosure_risk_score
Wellesley Farms,2481,SF,15422,92152.0,8,14,16500000.0,,False,False,False,False,False,PROPERTY HAS NOT BEEN REASSESSED BY THE TOWN SINCE RENOVATIONS. TAXES PRE-RENOVATIONS. Buyer/Agent to do own due diligence.  Seller/Agent makes no representations or warranties. Seller is related to his agent.,0.0
Wellesley Farms,2481,SF,11686,65652.0,6,11,11950000.0,,False,False,False,False,False,Property abuts Pleasant Ridge Reservation- Sunroom off kitchen has elec BB heat.,0.0
,2493,SF,8840,41382.0,6,8,4150000.0,6068.545225303921,True,False,False,False,False,"SUBJ TO SELLERS SECURING SUITABLE HOUSING OF CHOICE, . Pool equipment (2) fridges and inlaw washer/dryer remain as gifts, agent related to seller, not a rentable Inlaw. Small area of possible mold from broken dryer vent in attic remediated",0.3
,2493,SF,8500,59677.0,6,5,3675000.0,6148.137413989936,False,False,False,False,False,"Sunroom references large screen porch with cathedral ceiling. See floorplans. Lower level is partially framed with windows, slider, fireplace. Based on the North Andover map geo system there appears to be a small area of wetlands/conservation on property on left side of land, visual attached.",0.0
,2026,SF,1468,7492.0,3,2,729000.0,6119.653737926255,False,False,False,False,False,Sellers have only lived here 6 months and have no history on the home.  An opportunity came before them they cannot refuse that is why they are moving so quickly.You can read where they have done so many upgrades to the  home fully expecting to live here for a long time.,0.0
,2790,SF,3204,56567.0,3,1,569999.0,4159.844670526047,True,False,False,False,False,Roof age is unknown.,0.3
,2360,SF,2504,25661.0,3,2,787000.0,5603.28681769146,False,False,False,False,False,"Condo fee for this 2 unit structure shares some building maintenance not included with whole condo association. Fee based on sq footage, only 2 units in this building!",0.0
,2367,SF,2750,222025.0,4,2,650000.0,5701.793653878655,False,False,False,False,False,"Floor Plans in MLS attachments. Title 5 Approval is for a 2 Bedroom. 3rd Bedroom on Main level 1st floor can also be used as a Dining Room, Family Room and/or Home Office. Full walk out Basement/Bonus Room primed & ready for your personal touch. Town plows road, trash & recycle pick up every week.",0.0
,2360,SF,2360,73142.0,3,3,875000.0,5697.063446525866,False,False,False,False,False,"Public records shows 36 Swan Street, Everett. Currently TAW tenants for unit #2. Audio/Video Recording/Surveillance Devices On Premises.",0.0
Historic Manomet Point,2360,SF,3497,20037.0,4,2,4800000.0,,False,False,False,False,False,Washer and dryer stay. Owner has right to accept offer at any time.,0.0
,2346,SF,1953,80479.0,4,3,729900.0,6072.851633762035,False,False,False,False,False,"Seller has never used fireplace, subject to seller finding suitable housing.",0.0
,2346,SF,1953,80000.0,4,3,779900.0,6072.851633762035,False,False,False,False,False,"Taxes reflect 2024 Somerville residential exemption of $4,053.64",0.0
,2360,SF,4126,13399.0,4,3,1995000.0,6061.195564890028,False,False,False,False,False,"No open house; by appt only. Backyard play structure remains as part of sale. Dining room chandelier, which was removed, will be conveyed to buyer uninstalled. All measurements herein and on floorplans are approximate.",0.0
Bay Shore Drive - Oceanview,2360,SF,720,13503.0,1,1,585000.0,,False,False,False,False,False,See attachments.,0.0
Hayden Hollow,2360,SF,4089,58331.0,4,4,1495000.0,,False,False,False,False,False,"If the condo fact sheet is insufficient, the Buyer/Lender is responsible for paying for the condo questionnaire.",0.0
,2559,SF,1334,12720.0,3,2,835000.0,5627.592355539529,False,False,False,False,False,"Units 1 & 3 still under construction. New conversion, taxes will be this units portion of the buildings taxes when reassessed as condo's, Condo Fee to be confirmed before P&S. Agent has ownership interest in property.",0.0
,2301,SF,1758,8625.0,3,2,575000.0,5434.532093356281,False,False,False,True,False,Seller has never lived in property. Member of ownership LLC is a licensed real estate agent.,0.1
,2368,SF,1531,5603.0,3,2,575000.0,5437.671871440807,False,False,True,False,False,"Home being sold in ""AS IS"" condition. All appliances left as gifts. Pull down attic stairs are not working properly, see list agent.",0.2
,2186,SF,1277,2823.0,2,2,699999.0,5240.712105507779,False,False,False,False,False,Have to live here for three years before you can rent the unit out.  No more than three people may live in a unit.  Dogs and cats allowed on entry but may not be replaced.  Pets must be on a leash in common areas.  No more than 15 pounds.,0.0
Lawson Farm,2035,SF,4000,41177.0,4,5,1675000.0,,False,False,False,False,False,Sale is contingent upon seller finding suitable home for purchase. HOA fee is scheduled to increase in November. ***Easement disclosure removed*** Plot plan shows designated common space.,0.0
,2186,SF,1820,16538.0,4,2,999000.0,5573.810112704669,False,False,False,False,False,See list of extensive improvements. Extra parking on Locust Street for open house traffic. EV outlet on side of driveway. Electric fireplace included.,0.0
The Estates at Lebaron Hills,2347,SF,1665,10504.0,2,2,779000.0,,False,False,False,False,False,Home and garage to be sold as-is. Driveway is a right of way. Seller has not lived in the property and makes no representations. Buyers/agents to perform due diligence.,0.0
,2536,SF,2638,20552.0,3,4,699900.0,5720.657752116319,False,False,False,False,False,"all information to be verified by buyer or buyers agent ..  The property address listed reflects 4 commercial units being sold along with a five unit residential building  not attached..Income for 4 stores $7,350.00 mo",0.0
,2538,SF,693,5662.0,2,1,160000.0,3887.2165102981744,False,False,True,False,False,PRICED ACCORDINGLY. Current Heat pump & AC is not working. WILL HAVE Quote for new system from BDL Heating & Air. Heat NOW is electric baseboard.  ALL flooring has been removed & needs replacement. Bathroom needs NEW vanity and sink. ASK Agent about ONE time special assessment for complex,0.2
,2368,SF,1960,0.23,4,2,649000.0,5142.8625384286015,False,False,False,False,True,"Retaining wall ""AS-IS, Room Sizes approximate - buyer/agent to do due diligence-- HVAC original, Radon Mitigation System.",0.15
Wellesley Hills,2481,SF,4580,10400.0,5,5,2785000.0,,True,False,False,False,False,"Basement has an electric wall heater (sellers have not used it), Attic with pull down stairs has had mold remediation completed 2024, Room dimensions are approx.",0.3
,2673,SF,2954,10454.0,3,3,875000.0,5561.601593213734,False,False,False,False,False,"Sellers & broker make no representations or warranties & the information herein is subject to revision. Buyer is advised to perform due diligence, inspection, verification of condition & contract terms prior to closing.",0.0
,1776,SF,3488,40871.0,4,3,1399000.0,7274.411787159725,False,False,False,False,False,There are 4 heating zones on the baseboard system and a fifth from the sunroom’s heat pump.  The four are:1. Living room 2. The rest of the main floor 3. The basement 4. The second floor.And the sunroom’s energy heat pump system makes five.,0.0
,1752,SF,4263,23227.0,4,3,1250000.0,7199.022436926379,False,False,True,False,False,"Located in Brady homes, Kings Grant Water is a private water company, not North Attleboro Water Department. Consumption is billed quarterly.  Property is being sold ""AS IS"".",0.2
,1752,SF,1828,15155.0,3,2,639900.0,6697.683587884747,False,False,False,False,False,"1st floor bedroom can also be a playroom/office etc; During the 2024-2025 school year, the Franklin public schools will embark on a Pre-K to 8 redistricting organization, per their website.  Please contact town of Franklin for more information.",0.0
Mello Lane Estates,1752,SF,4125,44321.0,4,5,1375000.0,,False,False,False,False,False,This is a 55+ community (only 1 owner needs to be 55+). There is a 2 month condo & waste treatment fee due at the closing. No more than 2 pets allowed. Generator covers: most important areas & serviced annually.,0.0
Mello Lane Estates,1752,SF,3695,43643.0,4,4,1250000.0,,False,False,True,False,False,Estate sale with sales certificate. Being sold in as-is condition.,0.2
,2019,SF,2042,6852.0,3,2,439900.0,6457.859564582304,False,False,False,False,False,Garage car lift available to purchase. Family room TV and rug included in sale. Refrigerator and hot water tank are new.,0.0
,1776,SF,4148,43920.0,4,4,1549000.0,7519.241933039266,True,False,False,False,False,Roof approx. 10 yrs. Harvey windows approx. 2yrs. Any offers due by Mon. 9/16 by 5:00pm. Please make offer good until 6:00pm Tue. 9/17. Thanks,0.3
,1776,SF,2751,40117.0,3,3,1049000.0,7512.150227477214,False,False,False,False,False,"Agent related to seller.  All information deemed reliable but not guaranteed, buyer to do own due diligence",0.0
Bowker,1776,SF,4128,33541.0,5,4,1799000.0,,False,False,False,False,False,"Seller said there are hardwoods under all carpets.  Dining room is set up as a Den. FP behind wall in Livingroom. All measurements are approx and buyer to verify.  Sellers have not lived at property for a long time, limited information.",0.0
,1776,SF,7612,60037.0,5,7,3199000.0,7557.68531614948,False,False,False,False,False,"See documents, floor plans and Matterport Video attached to the listing.",0.0
,1776,SF,6627,114052.0,6,7,4400000.0,7588.991561385488,True,False,False,False,False,"The property carries flood insurance, see attachment",0.3
Bowker,1776,SF,5239,32670.0,4,6,2600000.0,,False,False,False,False,False,New construction. Condo fee/taxes are estimated. Buyer and buyer's agent to do due diligence. Seller's agent has ownership stake in LLC.,0.0
,1776,SF,4294,61344.0,4,4,1699000.0,7519.241933039266,False,False,False,False,False,4th bedroom used as home office; well water for irrigation seller has never used no knowledge if functional.Title 5 scheduled week of Oct. 7th.,0.0
,2090,SF,4502,13503.0,4,5,1999000.0,7479.393895358777,False,False,False,False,False,ACTIVE SURVEILLANCE ON SITE. House has a 2000 gallon 3 BEDROOM SEPTIC (this is the size the town would approve). Wall paint color is Sherwin Williams Eider White. Current tax figure is based on the old house that was demolished.,0.0
,2053,SF,2740,17903.0,4,3,684900.0,7291.311069585077,False,False,False,False,False,"cooporating agent must attend all showings, inspections, meetings and visits with buyer in order to obtain full commission offered",0.0
PIETY CORNER,2451,SF,2503,7876.0,5,3,1299900.0,,False,False,False,False,False,Green grass was edited.  Backyard has been hydro seeded. Seller reserves the right to accept an offer at anytime,0.0
Cedarwood,2453,SF,2047,6970.0,3,2,719900.0,,False,False,False,False,False,Taxes have not been determined by Town of Needham. Does not include washer/dryer. Propane tank is leased.,0.0
,2472,SF,3625,0.0,4,4,1399900.0,5385.554430099825,False,False,False,False,False,Rents are below market value.,0.0
,2452,SF,3700,9664.0,4,4,1499900.0,5873.177255709319,False,False,True,False,False,Estate Sale my have to wait for license to sell.Seller is contribuiting $5000. to buyer for prepaids and closing.,0.2
Warrendale,2453,SF,1674,4800.0,3,2,839900.0,,True,False,True,False,False,"BRAND NEW SS KITCHEN APPLIANCES (2024), BRAND NEW QUARTZ COUNTERS (2024), HARDWOOD FLOORS REFINISHED (2024), FULL INTERIOR PAINTING, ROOF (2010), BOILER (2006), WASHER (2021); One porch slider door lock is broken-as is; Bulkhead older-as is.",0.5
,2026,SF,4132,11000.0,5,4,1699000.0,7445.229259242829,True,False,False,False,False,New Harvey windows/New mini-splits/New 1/2 bth & mudrm!2 W&D included. 3 holes under kitchen rug where radiator use to be.Subject to seller finalizing next home (property is UAG).Bedroom #3 has no closet.Swing set available to purchase.Boiler 2005/H2O tank 2017/roof est 2009. Kit vent needs repair.,0.3
,2453,SF,3219,5868.0,4,3,1225000.0,5820.475430290406,False,False,False,False,False,"Currently a 3 unit building zoned commercial approved by the city for change to all residential. Unit 1 office space being divided into two separate residential units for a total of 4 units  Changes to deed and condo docs currently in progress. **Buyers to perform own due diligence, see firm remarks",0.0
,2131,SF,1886,9147.0,3,2,1250000.0,5146.13579957408,False,False,False,False,False,"ALL OFFERS DUE at 2PM on FRIDAY 11/15. Seller reserves right to accept offer at any time. Max purchase price is $458,123. 2 pet maximum, $20/mo per pet. Sale is contingent upon seller finding suitable housing, seller is in contract on another home.",0.0
,1469,SF,1764,17302.0,3,1,399000.0,4609.848502439891,False,False,False,False,False,"Sellers attorney to hold deposits. Seller & broker make no representations or warranties & the information herein is subject to revision. Buyer to perform due diligence, verification of condition & contract terms prior to closing. Contingent upon seller closing on 48 st Foxboro, P&S has been signed.",0.0
Hitchinpost,1824,SF,2922,42253.0,4,3,699900.0,,False,False,True,False,False,sold as is and delivered vacant,0.2
,1872,SF,2901,42001.0,4,3,775000.0,7273.012374792986,False,False,False,False,False,The Septic System is in the process of being replaced. Contact the list agent for more details. In the process of obtaining a license to sell for the estate plan.,0.0
,1460,SF,1891,7000.0,4,2,650000.0,6305.671219968271,True,False,False,False,False,Entire house rebuilt from foundation up beginning in 1997,0.3
,1460,SF,2091,10001.0,4,2,649900.0,6473.392096999258,False,False,False,False,False,No Open Houses - Private appointments showings only - floor plans and video available,0.0
,1468,SF,1352,45738.0,3,1,480000.0,4626.062591816859,False,False,False,False,False,"Single family homes are attached underground and have a homeowner's association fee of $127/mo. Lots are done by Exclusive Use Area so each homeowner maintains their own yard. Pets are allowed, and the back yard can be fenced by homeowner.",0.0
,2302,SF,1871,18875.0,4,2,650000.0,5592.697704897224,False,False,False,False,False,All information deemed reliable but not guaranteed. Buyer(s) to complete all due diligence.,0.0
,2052,SF,4936,79766.0,5,5,2690000.0,7557.68531614948,False,False,True,False,False,"All Appliances Convey in ""As Is"" condition. Virtually staged photography used.",0.2
Woodcliff Estates,2052,SF,4039,46971.0,4,4,1650000.0,,False,False,False,False,False,"Seller has never occupied property, all information is to the best of their knowledge.",0.0
,2052,SF,2620,0.0,2,3,1175000.0,6008.187280033439,True,False,False,False,False,Pool has new liner. Pump needs to be replaced. The seller has limited knowledge of the property's current condition as they have not resided there for many years.  All measurements are approximate.  Buyer and buyer agent to do due diligence. Sump pump,0.3
,2052,SF,3039,19998.0,4,4,1115000.0,7608.973524016768,False,False,False,False,False,Broker has financial interest in Home.  Owner has not occupied home.  See offer instructions,0.0
,2021,SF,1680,10035.0,4,3,749000.0,6741.929384149951,False,False,False,False,False,See septic attachment.  Betterment included in tax bill attached,0.0
,2090,SF,1467,11240.0,2,2,825000.0,6043.565786882826,False,False,True,False,False,Estate Sale.,0.2
,2081,SF,3159,40009.0,4,4,1299000.0,7601.291481204014,False,False,False,False,False,Backyard gazebo being left as a gift.  Heat in basement does not currently work.  Buyer / Buyer Agent to verify room dimensions.,0.0
,2081,SF,2248,10879.0,4,3,1179000.0,7176.036893380326,False,False,False,False,False,"Property is a legal three-bedroom, currently lives as a two-bedroom. Easily converted back to three-bedroom.Additional finished bonus room in basement. Rough plumbing for additional bathroom in basement",0.0
Pinehurst,2571,SF,1254,2048.0,4,1,499900.0,,False,False,False,False,False,ALL OFFERS BEST AND FINAL DUE MON 11/4 by 5pm,0.0
Willis Hills Estates,1776,SF,5700,100318.0,5,5,2700000.0,,False,False,False,False,False,BACK ON THE MARKET - BUYER'S COULD NOT SECURE FINANCING Ready to go can close quickly sellers have already moved out of property,0.0
,2021,SF,1462,6970.0,3,1,573900.0,4437.792553886382,False,False,False,False,False,Basement Kitchen fridge excluded from sale.NO SHOWINGS TILL FIRST OPEN HOUSE,0.0
,1521,SF,1630,14375.0,3,3,499900.0,7034.025631277546,False,False,False,False,False,Buyer and Buyer's agent to do own due diligence..  Seller is looking for a closing after the first of the year.,0.0
,1036,SF,2706,75358.0,6,3,449900.0,7381.0075463694675,False,False,False,False,False,"Walk out basement is rough-plumbed for a full bathroom, and framing for a bedroom, and three other rooms. New Septic 2023.",0.0
,1092,SF,1398,69700.0,3,1,375000.0,4615.756187889259,False,False,False,False,False,"Subject to seller finding/closing on suitable housing, currently UAG, closing early December. Please give 2 hrs notice for showings.",0.0
,2169,SF,1304,5000.0,3,2,550000.0,5298.676154160514,True,False,False,False,False,Public record says 3 bedrooms. Wall was removed in two bdrms and the partially finished lower level being used as the 3rd bdrm. May be a Gas dryer hookup in basement. Kitchen remodeled 2018. Kitchen wall removed 2015 to open up. Furnace and AC 2013. New dining chandelier. Slight Seepage basement,0.3
,1588,SF,3014,43560.0,4,2,549900.0,6559.617444576392,False,False,True,False,False,"This is an ""as is"" sale. All showings at open hoses only. Access is limited to these times.",0.2
,1571,SF,1968,1001760.0,5,2,850000.0,6529.360556287844,False,False,False,False,False,All measurements are approximate.Pictures are depictions of sample units in the development and may not be the actual unit listed. 40B Approved Community.,0.0
,1507,SF,940,7488.0,1,1,419900.0,3992.9197260686456,False,False,False,False,False,All measurements are approximate.Pictures are depictions of sample units in the development and may not be the actual unit listed. 40B Approved Community.,0.0
,1603,SF,2500,5600.0,3,3,574900.0,7187.166988528116,False,False,False,False,False,"Buyers and buyers to do their due diligence, sellers make no representations, all information is approximate, Waiting on Engineer for Septic rpair plan",0.0
,1609,SF,1902,9106.0,5,3,499000.0,7114.750457540249,False,False,False,False,False,Sellers have limited knowledge of property.,0.0
,1606,SF,1288,5978.0,2,2,650000.0,5717.263135919087,False,False,False,False,False,See attached and description,0.0
,1602,SF,1676,4289.0,3,3,479900.0,6783.663441182776,False,False,False,False,False,"Sale is contingent on Sellers obtaining a for use in occupancy or TAW, for sellers to remain post closing in U# 118 #2, until Sellers obtain suitable housing. Some BR's have closets outside the rooms. driveway is shared with abutter. Pre-approval or POF required to view. see attached proforma",0.0
,1570,SF,1440,11300.0,4,1,409999.0,4686.388117328761,False,False,False,False,False,Some photos have been digitally staged.,0.0
,1583,SF,2760,43560.0,4,2,569900.0,6568.834684188991,False,False,False,False,False,The property is a legal two-family with a Certificate of occupancy.,0.0
,1545,SF,3512,20038.0,5,4,1295000.0,7674.229144122416,False,False,False,False,True,Water Radon Remediation System,0.15
,1520,SF,2800,46504.0,3,3,995000.0,7512.150227477214,False,False,False,False,False,"Basement finished area has electric heat. Subject to seller finding suitable housing, seller currently has accepted offer on their new home.",0.0
,1520,SF,1850,48935.0,3,2,945000.0,6678.7734340905845,False,False,True,False,False,Some pictures have been virtually staged. Fireplace does not work-decorative only. Condo fee includes common area electric. Buyer/Buyer Agent to do all due diligence. Seller/Seller Agent make no warranties or representations of any kind. Driveway easement for neighbor to use driveway but not in use.,0.2
Oak Hill,1520,SF,2741,11325.0,4,3,829900.0,,False,False,False,False,False,"no heat in 4th bed currently, old coal stove formerly used in basement",0.0
,1520,SF,2853,114562.0,4,3,989000.0,7283.629026772322,False,False,False,False,False,Seller has not lived in home,0.0
,1543,SF,2493,103673.0,4,3,649000.0,7289.176197172713,False,False,False,False,False,See Matt Freeman,0.0
,1083,SF,1868,128722.0,3,2,479900.0,6671.730423226281,False,False,False,False,False,"see sellers disclosure, deck needs to be replaced",0.0
,1562,SF,1300,5000.0,5,2,420000.0,5802.040348058699,False,False,False,False,False,washer & dryer will be gifted to Buyer. Some furniture may be negotiable as Seller is relocating out of state.,0.0
,1803,SF,5200,19998.0,5,6,2249000.0,7564.550704706744,False,False,False,False,False,"Included: Stainless Stove, Refrigerator, Dishwasher, Microwave, Washer, Dryer, Lower Lever Refrigerator, Craft Room Tables.",0.0
,1590,SF,2141,21344.0,4,4,749000.0,7535.574589709647,False,False,False,False,False,"CLICK BLUE ""V"" ICON TO SEE VIDEO TOUR ... any temporary scent in the basement is from the new carpet",0.0
,1474,SF,2928,181210.0,4,5,729000.0,7573.041637623741,False,False,False,False,False,Buyer / Buyers Agent to use due diligence to verify measurements and information.  Seller has not resided in the house for many years.,0.0
,1109,SF,2931,5401.0,7,2,167000.0,6299.220269475522,False,False,True,False,False,Being sold as is. Some personal property will remain in shed. Pool was used this summer but pool cover doesn't fit. Generator hookup,0.2
,2126,SF,1168,2141.0,3,2,470000.0,4746.365680677117,False,False,False,False,False,"Deferred Showings to begin on November 16th, 2024, scheduled Open House from 11:30am to 1:00pm. Subject to Seller finds suitable housing.",0.0
,2119,SF,2112,1902.0,3,4,689000.0,5855.630489434099,False,True,False,True,False,"Seller has never lived in home. Home needs extensive repairs and will not qualify for all types of financing. Be careful on staircases & do not walk on roped-off area of deck, many boards are broken. Home is being sold as-is. Assessed value is for both lots; property tax is approximate.",0.35
,2301,SF,1828,5175.0,4,2,550000.0,5328.976669889151,False,False,False,False,False,"Cats allowed, small dogs allowed. Larger sized dogs may be allowed with permission by association. Association changing as of 11/1/24. Buyers & buyer's agents to do due diligence to verify. Some pics virtually staged.",0.0
,2740,SF,1440,2962.0,3,1,249900.0,3926.699764331799,True,False,False,False,False,Gas-fired fireplace installed 2015. Roof gutters replaced 2015. Wall of sliding glass doors upgraded with energy efficient sliders in 2014. New AC unit installed in 2013. Pet & Rental restrictions in condo docs.Interior freshly painted in 2024.,0.3
,1830,SF,2163,16250.0,3,2,634900.0,6681.779419435343,False,False,True,False,False,"Currently serviced by Cess Pool New System being designed. Home is ""As Is"" Buyer responsible for installation of septic approved 3 BR system",0.2
,2302,SF,1512,10890.0,3,2,450000.0,5550.035373856649,False,False,False,False,True,Radon mitigation system in place. Full walk out lower level is heated and insulated but not entirely finished.,0.15
,2779,SF,2064,68825.0,4,3,670000.0,6049.242940320157,False,False,False,False,False,Dogs allowed w/restrictions on size & breed / Gas heat in 2013 & Central Air in 2015/ All assessments have been paid off on this unit! No current assessments according to the Management company,0.0
,1730,SF,3804,47193.0,5,3,849900.0,7262.35997604202,False,False,False,False,False,To be built. Specs and sizes may change. 688 sq/ft above garage could be finished.,0.0
,1906,SF,5525,11325.0,6,5,1999000.0,7447.3517845371025,False,False,False,False,False,"Basement is heated by electric baseboard, furnace set up for a/c but no condenser.",0.0
,1915,SF,3500,23021.0,5,4,1499000.0,7673.207299241062,False,False,False,False,False,See DRG Info Pack! Right side garage bay is used for laundry room and storage.,0.0
,2132,SF,3700,14116.0,4,4,1800000.0,5756.575028063169,False,False,False,False,False,Photos with furniture are virtual. Buyer and agent responsible for all due diligence for all information provided.,0.0
,1507,SF,3040,195192.0,4,3,650000.0,7274.411787159725,False,False,False,True,False,"Seller has never lived at the property. Seller has interest in the property. Property is 1 acre total, .69 in Chelmsford the rest in Tyngsboro. Buyers and Buyers brokers responsible for your own due diligence. There will be 2 new windows installed in upstairs bedrooms before close.",0.1
,1960,SF,1324,10149.0,3,2,675000.0,6105.033142147611,True,False,False,False,False,11 Questions Seller's disclosure is attached. HVAC(air handler & condenser) replaced in 2017; low maintenance cement board siding; whole house generator hookup;lawn sprinkler system w/well; lower level rooms have electric heat(sep thermostat); 'french drain' around the whole inside of the foundation,0.3
Liberty heights,1104,SF,1500,6225.0,4,2,289000.0,,False,False,False,False,False,"Seller has not lived in property, family member.",0.0
12 Common Court in Fairland Commons,2421,SF,2672,0.0,5,4,1995000.0,,False,False,False,False,False,Agent is related to seller.,0.0
,2420,SF,9825,50037.0,5,8,5500000.0,6038.107594126017,False,False,True,False,False,"Septic is for a 5 bedroom house. Solar panel contract to convey with accumulated solar credits. HVAC AC to primary bedroom is not working,",0.2
,2421,SF,3256,20292.0,4,4,1850000.0,6133.820031567404,False,False,True,False,False,Solar Panels are leased & the contract is transferrable.All units have been updated throughout the years. Property sold as is. Buyers and Agents must perform their Due Diligence.,0.2
Monroe Hill,2421,SF,4826,26390.0,7,6,2600000.0,,False,False,False,False,False,Owner has never occupied the property.  Fireplace functionality is unknown.,0.0
Merriam Hill,2420,SF,9473,14750.0,6,7,6000000.0,,False,False,False,False,False,Buyer and buyer agent to do due diligence. Some photos may be virtually enhanced.,0.0
,2563,SF,1776,24829.0,4,2,699900.0,5628.84295108829,False,False,False,False,False,"Oil tank stays with property. Refrigerator in the basement stays with the property. Information deemed reliable but not guaranteed, buyer/agent to do all due diligence.Some photos virtually staged.",0.0
,1778,SF,4070,11326.0,3,5,2099999.0,7577.954608477998,False,False,False,False,False,Some photos are renderings or model homes. Broker fee is based on net sales price.,0.0
,1778,SF,3287,20413.0,3,4,1877000.0,7837.49472472166,False,False,False,False,False,"Neither seller or listing agent makes any representation as to the accuracy of any or contained herein. Buyer/Buyer Agent must conduct their own due diligence, verification, and research and are relying solely on the results thereof. Some photos have been digitally enhanced.",0.0
,1746,SF,1825,17424.0,3,2,635000.0,6697.683587884747,False,False,False,False,False,Snowblower owned by association.  The sunroom has been converted to a bedroom and has no closet.  Public record still lists as 2 bedroom condo,0.0
,1985,SF,5109,217800.0,4,5,2094900.0,7492.39150182573,False,False,False,False,False,Buyer and buyer agent to perform own due diligence and verify all MLS info.  Seller nor seller agent make any representations or warranties.  Sale subject to seller completion of home purchase on 11/27/24.  DO NOT touch any window shades...some not functioning.  All appliances included as gifts.,0.0
,2571,SF,1361,346737.0,3,2,369900.0,5619.069355490341,False,False,False,False,False,Back on Market Due to Buyers Financing,0.0
,2777,SF,3416,49658.0,3,3,949000.0,5692.814867695077,False,False,False,True,False,Special assessment to be paid in full by seller @ closing. All capital improvements complete. See attached list of U7 & HOA improvements. Parking spot #7. See attached condo documents. Source of all representations are from seller/public source: broker has not verified,0.1
,2715,SF,3192,35022.0,4,4,649000.0,6127.544735887754,False,False,False,False,False,"Includes two wall mounted TVs, Washer, Dryer, Kitchen Island, Fridge, Range, Nest Thermostat, Ring Doorbell, Fixtures, 3 Window AC's",0.0
,2790,SF,1452,88130.0,4,1,499900.0,4338.661870813548,False,False,False,False,True,See attached seller's statement and lead disclosure. Window installer discovered lead paint when installing 2nd floor windows and abated around those windows.,0.15
,1890,SF,3543,8011.0,6,3,1745000.0,7098.5255914609,False,False,False,False,False,All information from sources deemed reliable but no guarantee is given to the accuracy thereof. Buyer is advised to do due diligence. SUBJECT TO SELLER FINDING A SUITABLE HOUSING.,0.0
,1890,SF,1469,4208.0,3,2,869900.0,6004.287387931808,False,False,False,False,False,Lot size is approximate. Please ask listing agent for more details. Listing agent is part owner.,0.0
,2370,SF,2552,12932.0,4,2,775000.0,5687.817866916656,False,False,False,False,False,Home has solar and will transfer with the buyer.,0.0
,1534,SF,1204,11326.0,2,2,409900.0,5799.976826343347,False,False,False,False,False,Room sizes are approximate. Agent is related to seller.,0.0
,1119,SF,1945,7701.0,4,2,399900.0,6323.112361807464,False,False,False,False,False,The parking spaces assigned for the unit are 5 and 6.,0.0
,1020,SF,1800,11072.0,4,2,455000.0,6034.904227803799,False,False,True,False,False,"Estate sale - cleared by probate court - right to sell. Room measurements from floor plans. Seller + Broker make no representations or warranties, Buyer advised to perform due diligence. Title V conditional pass ~ work scheduled for cert. of compliance. Some furniture has been removed since photos.",0.2
,1109,SF,2274,4369.0,7,2,315000.0,6341.993145642976,True,False,False,False,False,No flood insurance required. Easement abutting right side property line for neighborhood pond access; per Tiverton book 231 / page 26.,0.3
,1095,SF,4249,39622.0,4,4,749900.0,7519.241933039266,False,False,False,False,False,Disclosure attached. Tenant occupied-tenants to vacate Oct 31,0.0
,1075,SF,4104,18113.0,7,7,1250000.0,7594.7375998026655,False,False,False,False,False,Agent is related to sellers. Audio and Video Surveillance on premises. Grass is digitally enhanced in some photos..,0.0
,1060,SF,1968,11221.0,4,3,775000.0,7184.261525664737,False,False,False,False,False,"Heat is covered by HOA fee, except for the electricity for the fans.  Owner currently does not have the residential tax credit. None smoking building. Storage space #49. There are restrictions on dog breeds.  See agent regarding any questions.",0.0
,1038,SF,1785,27443.0,3,2,525000.0,6294.515667758273,False,False,False,True,False,SEE OFFER INSTRUCTIONS. Representations from seller/public resources; listing agent not verified. Recommend buyer verify all information.  Window Treatments remain.  One Garage Remote. Photos Virtually Staged. No Monthly Condo Fee - Owners Split Master Insurance and Snow Removal.,0.1
,3909,SF,3800,12196.0,4,3,1925000.0,5925.048178512762,False,False,True,False,False,Faucet in upstairs bathroom is not working. Buyers to perform their own due diligence.,0.2
,1950,SF,3989,20046.0,4,4,3250000.0,7530.849438537924,False,False,False,False,False,Listing agent is related to Seller,0.0
,1952,SF,1536,2065.0,3,3,749900.0,6667.56228793272,True,False,False,False,False,"Seller is an LLC and has never resided in the property. Seller is broker/agent. Functionality/condition of fireplace/chimney unknown & as-is. Offer Deadline: Monday, November 4th at Noon.",0.3
,1952,SF,1536,2065.0,3,3,749900.0,6667.56228793272,False,False,False,False,False,washer/dryer negotiable,0.0
,1821,SF,1548,10001.0,4,2,749900.0,6048.612606848867,False,False,False,False,False,Central air 2nd floor only.,0.0
,1985,SF,2039,21780.0,3,3,949900.0,7435.791688366197,False,False,False,False,False,Dishwasher condition unknown. Property Sold as-is. Owner has never occupied the home. Seller is related to Listing Agent.,0.0
,1950,SF,3806,9101.0,4,5,1250000.0,7263.32583455733,False,False,False,False,False,restore historical home in 2020,0.0
,1938,SF,3188,30089.0,3,4,1895000.0,7836.472879840306,False,False,False,False,False,Family room fireplace never used by sellers.,0.0
